,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
71507,DNK,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,1,0
3157,EST,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
33470,ROU,Online TA,0,1,No Deposit,0,Transient,B,0,0,1
13331,FRA,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,1
2497,GBR,Groups,0,0,No Deposit,8,Transient-Party,A,0,0,0
68461,ZAF,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
33680,GBR,Online TA,0,2,No Deposit,0,Transient,C,0,3,0
22155,NLD,Online TA,0,1,No Deposit,0,Transient,E,0,3,0
21528,USA,Online TA,0,3,No Deposit,0,Transient,A,1,1,0
25263,POL,Direct,0,2,No Deposit,0,Transient,A,0,0,1
8752,FRA,Direct,0,0,No Deposit,0,Transient-Party,C,0,1,0
2779,AUS,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
20785,LAO,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
25238,ESP,Online TA,0,2,No Deposit,0,Transient-Party,A,1,2,0
81319,FRA,Online TA,0,3,No Deposit,0,Transient,E,0,2,0
15780,USA,Direct,0,0,No Deposit,0,Transient,A,0,2,1
19112,CHN,Online TA,0,1,No Deposit,0,Transient,E,0,1,0
2357,TUR,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
40007,ESP,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
60150,BRA,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
338,ESP,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
3182,USA,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
2083,FRA,Online TA,0,2,No Deposit,0,Transient-Party,A,0,1,0
14419,GBR,Complementary,0,0,No Deposit,0,Transient-Party,A,0,0,0
66061,FIN,Direct,0,0,No Deposit,0,Transient,D,0,2,0
31004,IRL,Online TA,0,2,No Deposit,0,Transient,F,0,1,0
81,PRT,Direct,0,1,No Deposit,0,Transient-Party,E,0,2,0
43782,BEL,Online TA,0,2,No Deposit,0,Transient,B,1,2,0
43385,PRT,Corporate,3,0,No Deposit,0,Transient,E,0,0,1
71451,PER,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
12468,ITA,Online TA,0,1,No Deposit,0,Transient,D,0,0,1
13284,IND,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
50162,ESP,Online TA,0,0,No Deposit,0,Transient,C,0,4,0
60077,NOR,Online TA,0,1,No Deposit,0,Transient,E,0,0,0
58977,IRQ,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,0,0
64425,RUS,Online TA,0,0,No Deposit,0,Transient,B,0,2,1
53574,PRT,Online TA,0,2,No Deposit,0,Transient,C,1,1,0
1056,CHE,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
81125,ITA,Corporate,0,6,No Deposit,0,Transient,A,0,0,0
61168,ZWE,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
5024,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,3,0
61490,ESP,Online TA,0,2,No Deposit,0,Transient,H,0,1,0
50934,EST,Direct,0,0,No Deposit,0,Transient,D,1,1,0
60447,ITA,Direct,0,1,No Deposit,0,Transient,A,1,0,0
68494,ITA,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
35944,NOR,Online TA,0,0,No Deposit,0,Transient,E,0,0,0
21882,IDN,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
11303,FRA,Groups,0,0,No Deposit,0,Transient,A,0,1,0
59271,LBY,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
51266,DZA,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
45143,GBR,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,0
3141,ARG,Corporate,0,0,No Deposit,15,Transient-Party,A,0,0,0
13425,COL,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
7141,FRA,Direct,0,1,No Deposit,0,Transient,D,0,1,0
45622,FRA,Groups,0,1,No Deposit,48,Transient-Party,A,0,1,0
16144,DEU,Corporate,0,0,No Deposit,0,Transient-Party,D,0,0,0
78683,CHE,Groups,0,0,No Deposit,98,Transient-Party,A,0,1,0
28913,ROU,Direct,0,0,No Deposit,0,Transient,C,0,0,0
36539,PRT,Corporate,0,0,No Deposit,0,Transient,E,0,2,1
69248,ESP,Online TA,0,4,No Deposit,0,Transient,G,1,5,0
2158,AUT,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
12463,PRT,Online TA,0,1,No Deposit,0,Transient-Party,H,0,2,0
9293,UKR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
46538,ECU,Direct,0,0,No Deposit,0,Transient,G,0,0,0
11813,DNK,Complementary,0,0,No Deposit,0,Transient,A,0,0,0
57029,AUS,Direct,0,0,No Deposit,0,Transient,A,0,0,0
51138,MAR,Direct,0,0,No Deposit,0,Transient,E,0,0,1
14784,LUX,Direct,0,2,No Deposit,0,Transient,E,0,0,0
5909,DNK,Direct,0,0,No Deposit,0,Transient,D,0,1,0
34892,CRI,Direct,0,0,No Deposit,0,Transient,A,0,0,0
2162,ESP,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
78587,PRT,Corporate,0,0,No Deposit,0,Transient-Party,E,0,1,0
78158,DEU,Direct,0,2,No Deposit,0,Transient,D,1,0,0
31048,DEU,Online TA,0,0,No Deposit,0,Transient,E,1,0,0
24224,ESP,Direct,0,2,No Deposit,0,Transient,A,0,1,0
20396,POL,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
81702,CN,Online TA,0,1,No Deposit,0,Transient,E,0,0,1
26708,ITA,Groups,0,0,No Deposit,0,Transient,A,0,0,0
80788,NGA,Online TA,0,0,No Deposit,0,Group,A,0,0,0
69768,ESP,Online TA,0,1,No Deposit,0,Transient-Party,A,1,0,0
1758,PRT,Groups,0,0,Non Refund,39,Transient,A,0,0,1
74434,ESP,Direct,0,1,No Deposit,0,Transient,G,1,1,0
33447,ESP,Complementary,0,0,No Deposit,0,Transient,A,0,0,0
15207,SWE,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
3284,PRT,Online TA,0,0,No Deposit,0,Group,A,0,1,1
26067,CZE,Online TA,0,2,No Deposit,0,Transient,A,1,0,0
23644,ZAF,Online TA,0,0,No Deposit,0,Transient,C,1,1,0
4407,USA,Direct,0,0,No Deposit,0,Transient,A,0,2,0
4677,USA,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
10734,DNK,Direct,0,0,No Deposit,0,Transient,A,0,1,0
10195,LCA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
34246,AUT,Online TA,0,2,No Deposit,0,Transient-Party,G,0,0,1
7776,ITA,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
11653,QAT,Direct,0,2,No Deposit,0,Transient-Party,A,0,0,0
24227,BRA,Online TA,0,0,No Deposit,0,Transient,G,0,1,1
83458,FRA,Online TA,11,0,No Deposit,0,Transient,A,0,1,0
7486,DEU,Online TA,0,3,No Deposit,0,Transient-Party,A,0,1,1
34617,UKR,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
77,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
34149,SWE,Direct,0,0,No Deposit,0,Transient,E,0,1,0
31591,ESP,Online TA,0,0,No Deposit,0,Transient,C,1,1,0
48011,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,2,0
48429,AGO,Online TA,0,2,No Deposit,0,Contract,A,0,2,0
77818,PRT,Corporate,1,2,No Deposit,0,Transient,A,1,0,0
16239,RUS,Online TA,0,0,No Deposit,0,Transient,B,0,0,1
52978,LUX,Direct,0,0,No Deposit,0,Transient,A,0,0,0
69192,PRT,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,1,0,0
12094,HUN,Online TA,0,2,No Deposit,0,Transient-Party,D,0,2,0
30174,LVA,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
39,PRT,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
63996,EST,Direct,0,0,No Deposit,0,Transient,A,1,0,0
7368,MYS,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
1375,ESP,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
5667,FRA,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,0
48562,PRT,Online TA,0,0,No Deposit,0,Group,D,1,1,0
1548,USA,Online TA,0,4,No Deposit,0,Transient,D,0,3,0
12723,BRA,Groups,0,0,No Deposit,0,Transient-Party,D,0,0,0
22280,PRT,Online TA,1,0,No Deposit,0,Transient,F,0,2,1
59409,EST,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
43740,ISR,Online TA,0,5,No Deposit,0,Transient,A,0,3,1
25113,ESP,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,0,0
52760,ESP,Online TA,0,3,No Deposit,0,Transient,D,0,3,0
14691,NOR,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
70308,BRA,Online TA,0,0,No Deposit,0,Group,A,0,1,0
56044,PRT,Offline TA/TO,0,0,Non Refund,46,Transient,A,0,0,1
22449,USA,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
19176,FIN,Groups,0,0,No Deposit,5,Transient-Party,D,0,0,0
57473,PRT,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,1
31406,RUS,Online TA,0,3,No Deposit,0,Transient-Party,D,1,0,0
4171,GBR,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
339,PRT,Offline TA/TO,1,0,Non Refund,46,Transient,A,0,0,1
29527,GBR,Groups,0,0,No Deposit,0,Transient-Party,D,0,0,1
71460,FRA,Online TA,0,0,No Deposit,0,Transient,C,0,2,0
19202,DZA,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
9189,ESP,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
75941,GBR,Online TA,0,2,No Deposit,0,Transient,G,1,0,0
13918,QAT,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
3892,MWI,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
19036,USA,Direct,0,0,No Deposit,0,Transient,E,1,0,0
47186,PRT,Groups,0,1,No Deposit,34,Transient-Party,A,0,0,0
2280,ITA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
4060,FRA,Offline TA/TO,0,1,No Deposit,69,Transient-Party,A,0,0,0
20110,ISR,Direct,0,0,No Deposit,0,Transient,E,0,1,1
55213,PRT,Online TA,0,0,Non Refund,0,Transient,G,0,0,1
40860,GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,1,0,0
3445,FRA,Offline TA/TO,0,2,No Deposit,0,Transient,C,0,0,0
66774,PRT,Groups,0,3,No Deposit,122,Transient-Party,A,0,0,0
34760,AUS,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
822,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,H,0,0,0
605,PRT,Online TA,0,0,No Deposit,0,Transient,C,0,2,0
20251,ITA,Direct,0,1,No Deposit,0,Transient,E,0,2,0
24337,IDN,Direct,0,1,No Deposit,0,Transient,A,0,0,0
6156,ISR,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
41724,ARM,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
55063,ESP,Direct,0,2,No Deposit,0,Transient,F,1,0,0
13963,PRT,Corporate,0,1,No Deposit,0,Transient,D,0,0,0
9242,AUS,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
44991,AND,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
418,ITA,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
46757,MYS,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
73969,COL,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
43531,NOR,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
69377,FRA,Direct,0,0,No Deposit,0,Transient,E,0,1,1
35307,IRN,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
52867,MEX,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
48311,JPN,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
38479,NOR,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
53904,PRT,Direct,0,2,No Deposit,0,Transient,C,0,3,0
5513,CHN,Groups,0,0,No Deposit,0,Transient-Party,E,0,0,0
74522,RUS,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,0
7166,CN,Online TA,0,0,No Deposit,0,Transient,H,0,1,0
28101,LUX,Direct,0,0,No Deposit,0,Transient,D,0,0,0
28327,BEL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
19254,ISR,Direct,0,0,No Deposit,0,Transient,E,0,0,0
2697,GBR,Online TA,0,1,No Deposit,0,Group,A,0,1,0
20017,BRA,Online TA,0,1,No Deposit,0,Transient,A,0,3,1
55074,ESP,Online TA,0,1,No Deposit,0,Transient-Party,E,0,0,0
63471,CHE,Online TA,0,1,No Deposit,0,Transient,B,0,4,0
14004,GBR,Online TA,0,1,No Deposit,0,Transient-Party,H,0,2,0
50817,PRT,Offline TA/TO,0,0,No Deposit,224,Transient,A,0,0,0
26627,GRC,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
2814,PRT,Offline TA/TO,0,0,No Deposit,56,Transient-Party,A,0,0,0
22473,PRT,Direct,0,4,No Deposit,0,Transient,F,0,0,0
72150,PRT,Groups,0,1,Non Refund,0,Transient,D,0,0,1
1353,TUR,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
50306,BEL,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,1
34306,CHE,Direct,0,0,No Deposit,0,Transient,C,0,0,1
11308,LVA,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
25714,CN,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
25076,NLD,Groups,0,7,No Deposit,0,Transient-Party,C,0,0,0
8788,ARG,Online TA,0,1,No Deposit,0,Transient-Party,C,1,0,0
3906,MEX,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
25453,ITA,Online TA,0,2,No Deposit,0,Transient,F,0,2,0
67686,PRT,Complementary,3,0,No Deposit,0,Transient,F,0,1,0
78898,LBN,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
54487,CHE,Direct,0,2,No Deposit,0,Transient,E,0,1,0
48170,PRT,Offline TA/TO,0,3,No Deposit,0,Transient,D,0,2,1
50337,NOR,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
1426,ITA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,1
2500,ESP,Direct,0,3,No Deposit,0,Transient,E,0,1,0
42215,ITA,Offline TA/TO,0,4,No Deposit,0,Transient,A,0,0,0
25130,PRT,Online TA,0,2,No Deposit,0,Transient,E,0,0,1
9418,GBR,Online TA,0,0,No Deposit,0,Transient,F,1,1,0
17170,SWE,Direct,0,0,No Deposit,0,Transient,E,0,0,0
17762,BRA,Groups,0,0,No Deposit,0,Transient-Party,D,0,1,0
78397,ISR,Online TA,0,2,No Deposit,0,Transient,D,1,1,0
4351,HUN,Online TA,0,3,No Deposit,0,Transient,A,0,0,0
18593,ISR,Groups,0,0,No Deposit,6,Transient-Party,A,0,0,0
39230,SWE,Groups,0,0,No Deposit,0,Transient-Party,G,1,0,0
54080,AGO,Direct,0,0,No Deposit,0,Transient,G,0,0,1
37427,GBR,Groups,0,3,No Deposit,0,Transient-Party,D,0,1,0
30539,SVK,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
8859,PRT,Online TA,0,2,No Deposit,0,Transient-Party,D,0,1,0
38133,NOR,Online TA,0,4,No Deposit,0,Transient,A,0,1,0
15486,POL,Direct,0,0,No Deposit,0,Transient,D,1,1,0
56,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
18756,DNK,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
7638,DNK,Online TA,0,0,No Deposit,0,Transient,B,0,0,1
53746,PRT,Online TA,0,1,No Deposit,0,Contract,D,0,1,0
60868,NOR,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
170,BEL,Online TA,0,2,No Deposit,0,Transient,D,1,1,0
49261,PRT,Direct,0,1,No Deposit,0,Transient-Party,G,0,0,1
77962,DNK,Online TA,0,1,No Deposit,0,Transient-Party,E,0,3,0
16351,CYP,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
24550,DEU,Online TA,0,2,No Deposit,0,Transient-Party,A,1,1,0
7562,CHE,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
38790,ZAF,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
61521,LBN,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
10363,PRT,Online TA,0,0,No Deposit,0,Contract,D,0,2,0
38902,FRA,Direct,0,0,No Deposit,0,Transient-Party,E,0,1,0
59268,PRT,Corporate,0,1,No Deposit,0,Transient-Party,D,0,0,0
41052,NLD,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
45926,GBR,Online TA,0,0,No Deposit,0,Contract,F,0,2,0
31071,DEU,Online TA,0,0,No Deposit,0,Transient,B,0,2,0
24526,PRT,Direct,0,1,No Deposit,1,Transient,E,0,1,1
61606,AUS,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
81295,USA,Online TA,0,4,No Deposit,0,Transient-Party,A,0,2,0
25282,FRA,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
83285,NLD,Direct,0,0,No Deposit,0,Transient,D,0,1,1
21160,NLD,Online TA,0,0,No Deposit,0,Transient-Party,B,0,3,0
12142,IRN,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
45563,FRA,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
16949,ISR,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
46957,AUS,Online TA,0,0,No Deposit,0,Group,A,0,1,0
26579,BEL,Online TA,0,3,No Deposit,0,Transient,D,0,1,1
4571,ITA,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
4483,PRT,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,1
61602,ITA,Direct,0,2,No Deposit,0,Transient,F,1,0,0
921,AGO,Online TA,0,2,No Deposit,0,Transient,F,0,2,0
45025,GBR,Offline TA/TO,0,3,No Deposit,0,Contract,D,0,2,0
58429,USA,Online TA,0,0,No Deposit,0,Transient-Party,G,1,0,0
2871,ITA,Offline TA/TO,0,1,No Deposit,77,Transient-Party,A,0,0,0
49380,MAR,Online TA,0,0,No Deposit,0,Contract,A,1,2,0
17036,ITA,Direct,0,0,No Deposit,0,Transient,A,0,3,0
7590,CN,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
559,USA,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
3487,PRT,Offline TA/TO,0,3,No Deposit,0,Transient-Party,A,0,1,0
23515,GBR,Offline TA/TO,0,1,No Deposit,0,Transient,C,0,0,0
62756,COL,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
69803,PRT,Groups,0,0,Non Refund,4,Transient,A,0,0,1
10511,GBR,Direct,0,2,No Deposit,0,Transient,A,0,2,0
2071,PRT,Offline TA/TO,0,0,No Deposit,77,Transient-Party,A,0,0,0
13148,CHN,Direct,0,3,No Deposit,0,Transient,F,0,0,0
23965,HKG,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
77974,FRA,Corporate,0,1,No Deposit,0,Transient,E,0,0,0
2908,LUX,Online TA,0,2,No Deposit,0,Transient,G,0,2,1
10043,BEL,Direct,0,0,No Deposit,0,Transient-Party,D,0,1,0
19716,SWE,Online TA,0,1,No Deposit,0,Transient,F,0,2,0
2109,PRT,Direct,0,0,No Deposit,0,Transient,G,0,0,1
1848,FRA,Groups,0,5,No Deposit,87,Transient-Party,A,0,0,0
35909,SWE,Online TA,0,1,No Deposit,0,Transient-Party,B,0,3,0
5055,HRV,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
872,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
37667,CHE,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
10979,PRT,Direct,0,2,No Deposit,0,Transient-Party,A,0,0,0
78742,NOR,Direct,0,0,No Deposit,0,Transient,E,0,1,0
9595,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,4,0
42984,BHR,Online TA,0,0,No Deposit,0,Transient,F,0,3,1
4239,PRT,Corporate,0,1,No Deposit,0,Transient,A,1,0,0
16663,AUT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
1019,BRA,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
38050,ESP,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,1,0
14073,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,1
22350,PRT,Direct,0,0,No Deposit,0,Transient,E,0,2,1
44424,ESP,Direct,0,0,No Deposit,0,Transient,E,1,2,0
7653,CHE,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
5430,IRL,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
26350,DNK,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
28723,IRL,Online TA,0,0,Refundable,0,Transient,A,0,0,1
12207,ITA,Direct,0,0,No Deposit,0,Transient,E,0,0,0
1711,POL,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
53257,FRA,Direct,0,0,No Deposit,0,Transient,D,0,3,0
10048,PRT,Direct,0,1,No Deposit,0,Transient,G,0,0,0
31026,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
40460,LVA,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
75619,CHE,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,0
64013,KWT,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
2098,PRT,Corporate,3,1,No Deposit,0,Transient,A,1,0,0
58279,ROU,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
62392,ARG,Online TA,0,0,No Deposit,0,Transient,E,0,0,0
33975,GBR,Direct,0,1,No Deposit,0,Transient-Party,A,1,1,0
56847,RUS,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
29050,GBR,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
937,BEL,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
4506,GBR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
36580,GRC,Direct,0,0,No Deposit,0,Transient,A,0,0,0
2277,AUT,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
15495,ITA,Online TA,0,3,No Deposit,0,Transient,D,0,1,1
38998,PRT,Direct,0,0,No Deposit,0,Transient,F,0,3,1
19731,BEL,Groups,0,2,Refundable,0,Transient-Party,A,1,0,0
25391,LVA,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
29446,ESP,Corporate,0,1,No Deposit,0,Transient,A,0,1,0
78077,PRT,Groups,0,0,Non Refund,113,Transient,A,0,0,1
33229,IRL,Direct,0,0,No Deposit,0,Transient-Party,E,0,1,0
32215,EST,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
81454,ITA,Groups,0,3,No Deposit,0,Transient,A,0,1,0
37831,PRT,Online TA,0,1,No Deposit,0,Transient,H,0,0,1
781,POL,Online TA,0,0,No Deposit,0,Transient,G,0,3,0
17607,BEL,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
30219,FRA,Online TA,0,0,No Deposit,0,Group,D,0,3,0
32978,SWE,Offline TA/TO,0,0,No Deposit,0,Group,A,0,0,0
7852,BEL,Direct,0,0,No Deposit,0,Transient,E,1,1,0
64902,PRT,Groups,0,5,No Deposit,122,Transient-Party,A,0,0,0
3496,CN,Online TA,0,0,No Deposit,0,Transient,F,1,0,0
18939,GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,1,0
16599,ITA,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
1309,IRL,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
113,AUT,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
7496,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,0,0
56837,USA,Direct,0,0,No Deposit,0,Transient,G,1,1,0
1405,COL,Direct,0,0,No Deposit,0,Transient,A,0,1,0
69067,PRT,Direct,0,1,No Deposit,0,Group,A,0,2,0
21922,CHN,Groups,0,1,No Deposit,0,Transient-Party,E,0,0,0
3709,PRT,Direct,0,0,No Deposit,0,Transient,E,0,1,1
23044,FRA,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
4017,PRT,Online TA,0,1,No Deposit,0,Transient,G,1,0,0
691,ITA,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
71706,PRT,Online TA,0,5,No Deposit,0,Transient,A,0,1,0
8313,GBR,Online TA,0,0,No Deposit,0,Transient-Party,E,1,2,0
9519,POL,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,2,0
46007,FRA,Online TA,0,1,No Deposit,0,Transient-Party,D,0,0,0
64460,BEL,Direct,0,0,No Deposit,0,Group,F,0,2,0
30623,SRB,Online TA,0,1,No Deposit,0,Contract,D,0,1,0
18176,RUS,Online TA,0,3,No Deposit,0,Transient-Party,D,0,0,0
2702,LUX,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
35429,FRA,Online TA,0,2,No Deposit,0,Transient,E,0,1,1
7919,DEU,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
24994,SRB,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
12838,PRT,Offline TA/TO,0,2,No Deposit,56,Transient,A,0,0,0
20597,DEU,Corporate,0,2,No Deposit,0,Transient,A,0,1,0
6977,ESP,Direct,0,1,No Deposit,0,Transient,D,1,0,0
9420,ITA,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
2851,CZE,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
1598,MEX,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
67456,EST,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
5554,FRA,Online TA,0,0,No Deposit,0,Transient,E,0,3,0
66819,ITA,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
16482,ESP,Offline TA/TO,0,3,No Deposit,0,Transient-Party,A,0,0,0
62541,USA,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
64211,POL,Groups,0,1,Refundable,0,Transient-Party,A,0,0,0
72266,IRN,Direct,0,0,No Deposit,0,Transient,A,0,1,0
16929,BRA,Online TA,0,1,No Deposit,0,Transient-Party,D,0,1,0
37288,IRN,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
34312,MAR,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
53796,PRT,Groups,0,0,No Deposit,259,Transient-Party,A,0,1,0
34876,MAR,Direct,0,0,No Deposit,0,Transient,A,0,2,1
10786,AUT,Online TA,0,1,No Deposit,0,Transient-Party,G,0,2,0
14043,LUX,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
50022,AGO,Direct,0,0,No Deposit,0,Group,A,0,1,0
59569,COL,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
8216,ECU,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
76743,PRT,Online TA,0,4,No Deposit,0,Transient-Party,B,0,1,0
7498,BEL,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
39007,PHL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
13026,PRT,Online TA,0,4,No Deposit,0,Transient,A,0,1,0
18869,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,2,1
