,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
65073,NLD,Offline TA/TO,0,1,No Deposit,0,Transient,A,1,0,0
65074,CHE,Corporate,0,1,No Deposit,0,Transient,A,0,0,0
65100,LKA,Aviation,0,1,No Deposit,0,Transient,D,0,0,0
65105,AUT,Direct,0,2,No Deposit,0,Transient,E,1,0,0
65110,IND,Corporate,0,0,No Deposit,0,Transient,E,0,1,0
65150,NLD,Direct,0,2,No Deposit,0,Transient,A,1,0,0
65153,ROU,Online TA,0,0,No Deposit,0,Transient,A,0,4,1
65154,PRT,Corporate,0,1,No Deposit,0,Group,A,0,1,0
65175,GBR,Direct,0,0,No Deposit,0,Transient,C,1,0,0
65176,BRA,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
65181,ESP,Direct,0,1,No Deposit,0,Transient,D,0,0,1
65185,PRT,Offline TA/TO,1,0,No Deposit,0,Transient-Party,A,0,1,1
65210,EST,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
65213,BEL,Direct,0,3,No Deposit,0,Transient,H,0,0,0
65216,LUX,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,1
65277,POL,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,2,0
65281,SAU,Direct,0,0,No Deposit,0,Transient,A,0,0,0
65287,SAU,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,1
65295,NLD,Online TA,0,0,No Deposit,0,Transient,B,0,0,1
65329,CHN,Direct,0,1,No Deposit,0,Transient,E,0,1,0
65367,PRT,Direct,0,1,No Deposit,0,Transient,G,0,1,1
65388,NOR,Online TA,0,5,No Deposit,0,Transient-Party,E,0,0,1
65415,KOR,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
65429,USA,Direct,0,0,Refundable,0,Transient,D,0,0,1
65432,BRA,Online TA,0,0,No Deposit,0,Transient,F,0,3,0
65434,IRL,Direct,0,0,No Deposit,0,Transient,B,0,0,1
65435,CHE,Online TA,0,0,No Deposit,0,Transient,H,0,0,1
65436,JPN,Direct,0,1,No Deposit,0,Transient,E,0,0,0
65455,MKD,Groups,0,0,No Deposit,0,Transient,A,0,0,0
65491,USA,Online TA,0,0,No Deposit,0,Transient,C,1,1,0
65527,CHN,Direct,0,2,No Deposit,0,Transient,B,0,0,0
65528,JEY,Online TA,0,1,No Deposit,0,Transient,D,0,1,1
65538,DEU,Corporate,0,4,No Deposit,0,Transient-Party,A,0,1,0
65541,PRT,Complementary,0,3,No Deposit,0,Transient,A,0,1,0
65542,DEU,Complementary,0,0,No Deposit,0,Transient,F,0,1,0
65549,AUT,Corporate,0,0,No Deposit,0,Transient,F,0,2,0
65572,PRT,Direct,1,1,No Deposit,0,Transient,A,1,0,0
65577,CZE,Groups,0,1,No Deposit,0,Transient,A,0,0,0
65587,LTU,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
65613,PRT,Offline TA/TO,1,0,No Deposit,0,Contract,A,0,3,1
65624,CN,Direct,0,1,No Deposit,0,Transient-Party,E,0,1,0
65629,BRA,Online TA,0,2,No Deposit,0,Transient,E,0,1,1
65633,PRT,Direct,1,0,No Deposit,0,Transient,E,0,1,1
65640,PRT,Groups,21,0,No Deposit,0,Transient-Party,A,0,0,1
65646,CHE,Direct,0,0,No Deposit,0,Transient,A,1,1,0
65650,RUS,Online TA,0,1,No Deposit,0,Transient,D,0,1,1
65654,ITA,Online TA,0,1,No Deposit,0,Transient,A,1,1,0
65662,PRT,Corporate,0,2,No Deposit,0,Contract,A,0,1,0
65697,GBR,Online TA,0,2,No Deposit,0,Transient,F,0,0,0
65702,GBR,Online TA,0,1,No Deposit,0,Transient,E,1,2,0
65753,OMN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
65762,RUS,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
65764,NLD,Direct,0,0,No Deposit,0,Transient,A,0,0,1
65765,LVA,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
65780,PRT,Groups,0,2,No Deposit,1,Transient-Party,D,1,1,0
65781,PRT,Direct,11,0,No Deposit,0,Transient,E,0,0,1
65793,DEU,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,3,0
65799,THA,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
65810,GRC,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
65811,FRA,Online TA,0,2,No Deposit,0,Transient,C,0,2,0
65816,GBR,Direct,0,0,No Deposit,0,Transient,G,0,2,0
65828,JPN,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
65842,GBR,Online TA,0,0,No Deposit,0,Group,A,0,2,0
65847,DEU,Online TA,0,0,No Deposit,0,Group,A,0,2,0
65848,MOZ,Offline TA/TO,0,1,No Deposit,36,Transient-Party,A,0,0,0
65862,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,A,1,1,0
65896,IRL,Corporate,0,0,No Deposit,0,Transient,A,1,1,0
65898,UGA,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
65909,ESP,Direct,0,3,No Deposit,0,Transient,F,1,3,0
65919,NOR,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,1,0
65925,IDN,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
65949,PRT,Online TA,0,0,No Deposit,0,Transient-Party,C,0,3,1
65952,ESP,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,1,0,0
65975,CN,Online TA,0,1,No Deposit,0,Transient,E,0,0,0
65999,PRT,Corporate,1,2,No Deposit,0,Transient,A,1,2,0
66039,KOR,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
66046,USA,Direct,0,1,No Deposit,0,Transient,F,0,2,0
66048,DEU,Groups,0,3,No Deposit,0,Contract,A,0,0,0
66051,EST,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
66053,IDN,Direct,0,0,No Deposit,0,Transient,G,0,2,1
66056,GBR,Online TA,0,2,No Deposit,0,Transient,G,0,0,0
66061,FIN,Direct,0,0,No Deposit,0,Transient,D,0,2,0
66065,DNK,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
66095,CN,Direct,0,2,No Deposit,0,Transient,E,0,0,0
66125,BEL,Direct,0,0,No Deposit,0,Transient,D,0,2,1
66127,AUT,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
66135,PRT,Groups,0,0,No Deposit,0,Transient,A,0,1,1
66155,CHE,Direct,0,2,No Deposit,0,Transient,A,0,2,1
66156,PRT,Online TA,0,2,No Deposit,0,Transient,E,1,2,0
66163,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,C,0,1,1
66169,BLR,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
66171,PRT,Direct,0,0,No Deposit,0,Group,D,0,3,0
66208,PRT,Offline TA/TO,2,1,No Deposit,0,Group,A,0,0,0
66240,PRT,Offline TA/TO,0,0,No Deposit,0,Group,D,0,0,0
66246,PRT,Corporate,0,2,No Deposit,0,Transient-Party,G,0,0,0
66250,ZAF,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
66253,NOR,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,1,0
66254,FIN,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
66268,ITA,Online TA,0,1,No Deposit,0,Transient,B,0,0,0
66318,AUS,Direct,0,0,No Deposit,0,Transient,D,0,1,0
66319,ISR,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
66323,FRA,Online TA,0,1,No Deposit,0,Transient,B,1,0,0
66324,BRA,Online TA,0,0,No Deposit,0,Transient,C,1,2,0
66348,GBR,Complementary,0,0,No Deposit,0,Transient-Party,D,0,1,0
66363,CHE,Online TA,0,2,No Deposit,0,Transient,D,0,2,0
66396,BEL,Online TA,0,2,No Deposit,0,Transient,E,0,0,0
66445,DNK,Online TA,0,0,No Deposit,0,Transient-Party,F,1,2,0
66461,BGR,Direct,0,0,No Deposit,0,Transient,A,0,0,0
66463,AGO,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
66489,ESP,Direct,0,0,No Deposit,0,Transient,E,0,0,1
66491,AUT,Direct,0,0,No Deposit,0,Transient-Party,D,0,0,0
66501,ECU,Direct,0,0,No Deposit,0,Transient,A,0,1,0
66524,PRT,Online TA,0,1,No Deposit,0,Transient,E,0,4,0
66526,IRN,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
66542,RUS,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
66563,NOR,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
66568,AUS,Offline TA/TO,0,0,No Deposit,0,Transient,D,1,0,0
66590,COL,Online TA,0,0,No Deposit,0,Transient,B,0,2,0
66613,ITA,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,1
66663,GBR,Online TA,0,2,No Deposit,0,Transient,E,0,0,1
66668,NOR,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
66674,USA,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
66682,FRA,Direct,0,0,No Deposit,0,Transient,F,0,1,0
66686,BEL,Direct,0,1,No Deposit,0,Transient-Party,D,0,1,0
66709,SWE,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
66712,BRA,Online TA,0,2,No Deposit,0,Transient,D,0,1,0
66722,CYP,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
66727,FRA,Online TA,0,0,No Deposit,0,Transient,B,0,1,1
66728,PRT,Online TA,0,3,No Deposit,0,Transient,D,0,2,0
66733,PRT,Corporate,0,3,No Deposit,0,Transient-Party,C,0,0,0
66764,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,C,0,0,0
66768,BEL,Online TA,0,0,No Deposit,0,Contract,F,0,0,0
66774,PRT,Groups,0,3,No Deposit,122,Transient-Party,A,0,0,0
66782,FRA,Online TA,0,1,No Deposit,0,Contract,F,0,0,0
66798,ESP,Online TA,0,1,No Deposit,0,Transient,G,0,2,0
66801,ROU,Online TA,0,1,No Deposit,0,Transient,D,0,3,1
66806,IRN,Online TA,0,0,No Deposit,0,Contract,A,0,0,0
66819,ITA,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
66824,PHL,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
66836,DEU,Groups,0,1,No Deposit,0,Transient,D,0,0,0
66841,PRT,Groups,0,1,No Deposit,46,Transient-Party,A,0,0,0
66847,USA,Direct,0,2,No Deposit,0,Transient,D,0,0,0
66860,GBR,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
66865,ESP,Direct,0,0,No Deposit,0,Transient,E,1,3,0
66883,DEU,Offline TA/TO,0,2,No Deposit,0,Transient-Party,D,0,1,0
66894,FRA,Direct,0,2,No Deposit,0,Transient,H,1,0,0
66895,PRT,Online TA,0,1,No Deposit,0,Transient,B,0,4,0
66948,PRT,Direct,0,0,No Deposit,0,Group,C,0,1,0
66960,DEU,Online TA,0,3,No Deposit,0,Transient,A,0,1,0
66975,TMP,Online TA,0,1,No Deposit,0,Transient,F,1,3,0
66996,ISR,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
67001,ESP,Offline TA/TO,0,2,No Deposit,0,Transient,D,0,1,0
67017,GBR,Online TA,0,0,No Deposit,0,Transient,H,1,1,0
67024,GBR,Offline TA/TO,0,2,No Deposit,0,Contract,A,0,1,0
67025,PRT,Offline TA/TO,1,1,No Deposit,0,Contract,A,0,1,1
67037,LBN,Online TA,0,0,No Deposit,0,Transient,E,0,0,0
67061,ZAF,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
67091,NOR,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,1,0
67098,CN,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
67109,DMA,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
67126,PRT,Direct,0,0,No Deposit,0,Group,G,0,2,0
67163,NLD,Direct,0,1,No Deposit,0,Transient,A,1,0,0
67178,IRL,Direct,0,0,No Deposit,0,Transient,E,0,3,0
67213,ROU,Direct,0,1,No Deposit,0,Transient,E,0,2,0
67215,PRT,Online TA,1,1,No Deposit,0,Transient,D,0,2,1
67253,BRA,Online TA,0,0,No Deposit,0,Transient-Party,E,1,1,0
67271,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,G,0,1,1
67294,GBR,Direct,0,0,No Deposit,0,Transient-Party,G,2,0,0
67314,SRB,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
67321,PRT,Direct,0,0,No Deposit,0,Group,G,1,0,0
67322,ZAF,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
67329,CHE,Groups,0,1,No Deposit,0,Transient,A,0,0,0
67337,GRC,Online TA,0,0,No Deposit,0,Transient-Party,D,1,3,0
67339,LVA,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
67353,PRT,Direct,0,2,No Deposit,0,Transient-Party,A,0,1,0
67364,AGO,Direct,0,1,No Deposit,0,Transient,A,1,0,0
67367,ITA,Online TA,0,1,No Deposit,0,Transient-Party,A,0,3,0
67409,SWE,Online TA,0,0,No Deposit,0,Contract,A,0,0,0
67445,FIN,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
67456,EST,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
67495,BEL,Direct,0,0,No Deposit,0,Transient,E,1,2,0
67497,USA,Corporate,0,0,No Deposit,0,Transient,D,0,1,0
67569,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,C,0,0,0
67595,NLD,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
67606,PRT,Direct,0,0,No Deposit,0,Transient,D,0,3,1
67635,NLD,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
67650,ESP,Online TA,0,1,No Deposit,0,Transient-Party,E,1,1,0
67686,PRT,Complementary,3,0,No Deposit,0,Transient,F,0,1,0
67690,BRA,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
67698,PRT,Aviation,0,1,No Deposit,0,Transient,D,0,1,0
67774,IRL,Direct,0,1,No Deposit,0,Transient,G,0,2,1
67777,ESP,Online TA,0,1,No Deposit,0,Contract,A,0,1,0
67782,PRT,Direct,0,4,No Deposit,0,Transient,A,0,1,0
67792,ESP,Online TA,0,2,No Deposit,0,Transient,G,0,1,0
67799,AUS,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
67800,GBR,Offline TA/TO,0,0,No Deposit,0,Group,D,0,2,0
67803,FRA,Offline TA/TO,0,1,No Deposit,0,Transient,C,0,1,0
67814,CHE,Online TA,0,0,No Deposit,0,Contract,A,1,1,0
67824,LTU,Direct,0,1,No Deposit,0,Transient,A,0,2,0
67831,DNK,Online TA,0,1,No Deposit,0,Transient,B,0,0,1
67854,ROU,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
67898,DEU,Online TA,0,1,No Deposit,0,Transient-Party,A,1,1,0
67939,FRA,Direct,0,2,No Deposit,0,Transient,E,0,0,0
67952,PRT,Online TA,0,2,No Deposit,0,Transient,F,0,2,0
67977,NOR,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
68028,DEU,Direct,0,1,No Deposit,0,Transient,F,0,0,0
68033,SRB,Offline TA/TO,0,3,No Deposit,63,Transient-Party,A,0,0,0
68055,DEU,Aviation,0,1,No Deposit,0,Transient,A,0,0,0
68058,PRT,Direct,0,1,No Deposit,0,Transient,A,0,4,0
68063,PRT,Online TA,0,2,No Deposit,0,Contract,F,0,3,0
68080,GBR,Corporate,0,6,No Deposit,8,Transient-Party,A,0,0,0
68085,AUT,Direct,0,1,No Deposit,0,Transient,F,0,0,0
68098,TWN,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,0
68103,CHN,Online TA,0,3,No Deposit,0,Transient,D,0,2,0
68106,IRL,Online TA,0,1,No Deposit,0,Transient,E,0,3,0
68107,COL,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
68112,FIN,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
68127,IRL,Offline TA/TO,0,4,No Deposit,4,Transient-Party,A,0,1,0
68139,IND,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
68170,VGB,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
68177,MEX,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
68193,FIN,Direct,0,0,No Deposit,0,Transient,E,1,0,0
68195,PRT,Online TA,0,2,No Deposit,0,Transient-Party,A,1,0,0
68242,ESP,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,1,0
68248,GRC,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
68269,CN,Offline TA/TO,0,0,Non Refund,0,Transient,A,0,0,1
68308,IDN,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
68314,BRA,Direct,0,3,No Deposit,0,Transient,A,0,0,0
68315,JPN,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
68343,PRT,Online TA,0,2,No Deposit,0,Transient-Party,B,0,1,0
68345,BGR,Offline TA/TO,0,1,No Deposit,63,Transient-Party,A,0,0,0
68354,DEU,Online TA,0,3,No Deposit,0,Transient,D,0,0,1
68394,BIH,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
68404,GBR,Online TA,0,3,No Deposit,0,Transient,F,0,3,0
68407,SVN,Direct,0,2,No Deposit,0,Transient,C,0,2,0
68419,RUS,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
68438,CZE,Corporate,0,5,No Deposit,0,Transient,A,0,0,0
68450,ITA,Direct,0,0,No Deposit,0,Transient,A,1,1,0
68461,ZAF,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
68463,GBR,Online TA,0,1,No Deposit,0,Transient,A,0,3,1
68477,DNK,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
68479,MKD,Groups,0,2,No Deposit,0,Transient,A,0,0,0
68494,ITA,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
68497,AUT,Online TA,0,0,No Deposit,0,Transient,G,0,2,0
68523,PRT,Complementary,0,0,No Deposit,0,Transient,F,1,0,0
68556,PRT,Corporate,0,1,Non Refund,0,Transient,A,0,1,1
68559,DEU,Online TA,0,4,No Deposit,0,Transient,E,0,3,0
68567,GBR,Online TA,0,0,No Deposit,0,Transient,F,0,3,1
68587,DZA,Groups,0,1,No Deposit,15,Transient-Party,A,0,0,0
68589,DEU,Online TA,0,5,No Deposit,0,Transient-Party,A,0,2,1
68598,FRA,Online TA,0,3,No Deposit,0,Transient,D,0,2,1
68602,NLD,Direct,0,0,No Deposit,0,Transient,F,0,0,1
68611,PRT,Direct,1,1,No Deposit,0,Transient,E,0,2,0
68641,CHE,Direct,0,0,No Deposit,0,Transient,D,0,3,0
68684,USA,Direct,0,1,No Deposit,0,Transient,A,0,0,1
68685,ESP,Online TA,0,0,Refundable,0,Transient,D,0,1,1
68689,FRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,0,0
68694,POL,Online TA,0,2,No Deposit,0,Transient,A,0,3,1
68700,AGO,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
68707,PRT,Online TA,0,4,No Deposit,0,Transient,E,0,1,0
68720,NOR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,1
68731,PRT,Complementary,0,0,No Deposit,0,Transient,E,0,2,1
68790,USA,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
68798,FRA,Corporate,0,1,No Deposit,0,Transient,A,0,1,0
68861,FRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,F,0,1,0
68862,PRT,Offline TA/TO,0,3,No Deposit,0,Transient,A,0,2,0
68865,KOR,Online TA,0,1,No Deposit,0,Transient,H,0,0,0
68883,NZL,Direct,0,0,No Deposit,0,Transient,A,0,0,0
68889,PRT,Corporate,0,1,No Deposit,0,Transient-Party,D,1,1,0
68892,SWE,Online TA,0,1,No Deposit,0,Transient,B,0,2,1
68893,PRT,Direct,0,3,No Deposit,0,Transient-Party,D,0,0,0
68899,CHE,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
68902,NGA,Online TA,0,0,No Deposit,0,Transient,C,0,0,1
68908,PRT,Direct,0,0,No Deposit,0,Transient-Party,E,1,2,0
68925,CMR,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
68935,EGY,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
68936,RUS,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
68939,CHE,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
68943,ESP,Direct,0,0,No Deposit,0,Transient,C,1,2,0
68947,CN,Offline TA/TO,0,0,No Deposit,0,Transient,A,1,2,0
68953,JPN,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,0
68971,AUS,Direct,0,2,No Deposit,0,Transient,H,1,0,0
68980,BRA,Direct,0,0,No Deposit,0,Transient,E,0,3,0
68994,ITA,Direct,0,0,No Deposit,0,Transient,E,1,1,0
68996,BRA,Online TA,0,1,No Deposit,0,Transient,G,0,2,0
69022,KIR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
69023,SVK,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
69038,ITA,Offline TA/TO,0,2,No Deposit,0,Transient-Party,D,0,0,0
69048,BGD,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
69049,CYP,Groups,0,1,No Deposit,0,Transient,A,0,0,0
69050,MAR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
69051,GBR,Online TA,0,1,No Deposit,0,Transient,C,0,1,1
69060,AGO,Online TA,0,0,No Deposit,0,Transient,H,1,0,0
69067,PRT,Direct,0,1,No Deposit,0,Group,A,0,2,0
69071,IRL,Online TA,0,7,No Deposit,0,Transient,D,0,1,1
69073,DEU,Direct,0,1,No Deposit,0,Transient,D,0,1,0
69076,CHN,Direct,0,0,No Deposit,0,Transient,D,0,3,0
69078,GBR,Online TA,0,0,No Deposit,0,Transient-Party,A,2,1,0
69083,PRT,Online TA,0,0,No Deposit,0,Group,A,1,2,0
69102,BRA,Online TA,0,0,No Deposit,0,Group,A,0,0,0
69119,CHE,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,1,0
69135,SWE,Direct,0,0,No Deposit,0,Transient,H,0,0,0
69145,RUS,Online TA,0,0,No Deposit,0,Transient-Party,B,0,0,1
69164,ESP,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,0
69173,ITA,Online TA,0,0,No Deposit,0,Transient-Party,A,1,3,0
69178,PRT,Direct,0,2,No Deposit,0,Transient-Party,E,0,1,0
69192,PRT,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,1,0,0
69197,BRA,Direct,0,2,No Deposit,0,Transient-Party,A,0,0,0
69241,EST,Direct,0,0,No Deposit,0,Transient,A,0,1,0
69248,ESP,Online TA,0,4,No Deposit,0,Transient,G,1,5,0
69253,FRA,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
69257,FIN,Online TA,0,0,No Deposit,0,Transient,G,1,2,0
69268,LUX,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
69277,SWE,Online TA,0,0,No Deposit,0,Transient,F,1,0,0
69286,SWE,Online TA,0,0,No Deposit,0,Transient,E,0,4,0
69291,GRC,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
69299,POL,Online TA,0,1,No Deposit,0,Transient,G,1,1,0
69376,MAR,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
69377,FRA,Direct,0,0,No Deposit,0,Transient,E,0,1,1
69395,MAR,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
69399,POL,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
69404,ZAF,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
69417,ISR,Direct,0,1,No Deposit,0,Transient-Party,B,0,1,0
69424,POL,Direct,0,0,No Deposit,0,Transient,F,0,0,0
69436,NOR,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
69458,THA,Direct,0,0,No Deposit,0,Transient-Party,E,0,2,0
69480,GBR,Direct,0,1,No Deposit,0,Transient,A,0,2,1
69481,BRA,Online TA,0,0,No Deposit,0,Group,D,0,3,0
69484,CHE,Direct,0,1,No Deposit,0,Transient,G,0,0,0
69513,ARG,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
69535,LTU,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
69555,GBR,Direct,0,0,No Deposit,0,Transient,B,0,0,0
69556,LUX,Direct,0,0,No Deposit,0,Transient,A,0,1,0
69566,GIB,Online TA,0,2,No Deposit,0,Transient,D,0,3,0
69567,KEN,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
69597,IRL,Offline TA/TO,0,0,No Deposit,0,Transient-Party,D,0,0,0
69622,ISR,Online TA,0,1,No Deposit,0,Transient,A,0,4,0
69653,PRT,Corporate,1,1,No Deposit,0,Transient,A,1,0,0
69675,PRT,Corporate,1,2,No Deposit,0,Transient,A,1,1,0
69719,LTU,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
69724,BEL,Online TA,0,0,No Deposit,0,Transient-Party,E,1,2,0
69765,SRB,Direct,0,0,No Deposit,0,Transient,A,0,1,0
69768,ESP,Online TA,0,1,No Deposit,0,Transient-Party,A,1,0,0
69775,ARM,Corporate,0,0,No Deposit,15,Transient-Party,A,0,0,0
69784,ISR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
69803,PRT,Groups,0,0,Non Refund,4,Transient,A,0,0,1
69826,BRA,Online TA,0,2,No Deposit,0,Transient,D,0,0,0
69858,AUS,Direct,0,0,No Deposit,0,Transient,D,0,0,1
69864,USA,Direct,0,0,No Deposit,0,Transient,G,0,1,0
69870,USA,Groups,0,3,No Deposit,0,Transient-Party,A,0,0,0
69881,GBR,Online TA,0,1,No Deposit,0,Transient,G,0,1,1
69882,BEL,Direct,0,2,No Deposit,0,Transient,A,0,3,0
69950,URY,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
69952,KOR,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
69989,SGP,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
69990,AUT,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
69998,PRT,Groups,0,10,No Deposit,0,Transient-Party,A,0,1,0
70014,CHN,Direct,0,0,No Deposit,0,Transient,A,0,0,1
70020,GBR,Online TA,0,1,No Deposit,0,Transient,D,0,3,0
70042,PRT,Direct,0,2,No Deposit,0,Transient-Party,D,0,1,0
70045,ESP,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
70061,CN,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,1,0
70093,GEO,Direct,0,1,No Deposit,0,Transient,A,0,1,0
70096,AUT,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,0
70121,PRT,Offline TA/TO,0,0,No Deposit,98,Transient-Party,A,0,1,0
70130,ITA,Direct,0,0,No Deposit,0,Transient,A,1,0,0
70143,GBR,Groups,0,6,No Deposit,0,Transient-Party,A,0,1,0
70147,MAR,Direct,0,0,No Deposit,0,Transient,D,0,0,1
70156,PRT,Offline TA/TO,0,2,No Deposit,0,Transient,D,1,0,0
70157,SWE,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,1
70217,PRT,Undefined,0,0,No Deposit,0,Transient-Party,B,0,1,1
70224,FRA,Online TA,0,1,No Deposit,0,Group,A,0,2,0
70269,DEU,Aviation,0,0,No Deposit,0,Transient,A,0,0,0
70273,PRT,Corporate,0,2,Non Refund,0,Transient,A,0,0,1
70308,BRA,Online TA,0,0,No Deposit,0,Group,A,0,1,0
70316,AUT,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,1
70329,CHE,Direct,0,0,No Deposit,0,Transient,D,0,0,1
